time[d],date,hour,sub116 [mg/l],sub178 [mg/l]
2263,1987-03-14,00:00:00.00,0.446531,0.46961
2264,1987-03-15,00:00:00.00,0.381868,0.40246
2265,1987-03-16,00:00:00.00,0.322077,0.339876
2266,1987-03-17,00:00:00.00,0.267752,0.282655
2267,1987-03-18,00:00:00.00,0.219611,0.231711
2268,1987-03-19,00:00:00.00,0.143468,0.195234
2269,1987-03-20,00:00:00.00,0.307055,0.39518
2270,1987-03-21,00:00:00.00,0.484991,0.577276
2271,1987-03-22,00:00:00.00,0.57063,0.654618
2272,1987-03-23,00:00:00.00,0.598136,0.678768
2273,1987-03-24,00:00:00.00,0.629314,0.706655
2274,1987-03-25,00:00:00.00,0.671297,0.741941
2275,1987-03-26,00:00:00.00,0.80313,0.841755
2276,1987-03-27,00:00:00.00,0.869047,0.864333
2277,1987-03-28,00:00:00.00,0.79586,0.788466
2278,1987-03-29,00:00:00.00,0.698075,0.69262
2279,1987-03-30,00:00:00.00,0.520442,0.552941
2280,1987-03-31,00:00:00.00,0.576672,0.583334
2281,1987-04-01,00:00:00.00,0.546607,0.538803
2282,1987-04-02,00:00:00.00,0.469101,0.460589
2283,1987-04-03,00:00:00.00,0.398506,0.389728
2284,1987-04-04,00:00:00.00,0.334303,0.325474
2285,1987-04-05,00:00:00.00,0.277883,0.269233
2286,1987-04-06,00:00:00.00,0.206984,0.237754
2287,1987-04-07,00:00:00.00,0.317292,0.316936
2288,1987-04-08,00:00:00.00,0.250693,0.24845
2289,1987-04-09,00:00:00.00,0.19405,0.19038
2290,1987-04-10,00:00:00.00,0.145031,0.140269
2291,1987-04-11,00:00:00.00,0.103904,0.0984698
2292,1987-04-12,00:00:00.00,0.0699841,0.0643194
2293,1987-04-13,00:00:00.00,0.0460788,0.0407427
2294,1987-04-14,00:00:00.00,0.0283704,0.0236966
2295,1987-04-15,00:00:00.00,0.0243855,0.020348
2296,1987-04-16,00:00:00.00,0.0357926,0.0410151
2297,1987-04-17,00:00:00.00,0.0416596,0.0471132
2298,1987-04-18,00:00:00.00,0.0334745,0.0373429
2299,1987-04-19,00:00:00.00,0.0157453,0.0171355
2300,1987-04-20,00:00:00.00,0.00491273,0.00493189
2301,1987-04-21,00:00:00.00,0.0128407,0.0171702
2302,1987-04-22,00:00:00.00,0.0462251,0.0649514
2303,1987-04-23,00:00:00.00,0.100355,0.131857
2304,1987-04-24,00:00:00.00,0.140082,0.17468
2305,1987-04-25,00:00:00.00,0.157097,0.177071
2306,1987-04-26,00:00:00.00,0.11321,0.127662
2307,1987-04-27,00:00:00.00,0.0874881,0.103831
2308,1987-04-28,00:00:00.00,0.0831847,0.110313
2309,1987-04-29,00:00:00.00,0.139846,0.160825
2310,1987-04-30,00:00:00.00,0.100628,0.115489
2311,1987-05-01,00:00:00.00,0.0607855,0.0699072
2312,1987-05-02,00:00:00.00,0.0313396,0.0360304
2313,1987-05-03,00:00:00.00,0.0122549,0.0140181
2314,1987-05-04,00:00:00.00,0.00234624,0.00262409
2315,1987-05-05,00:00:00.00,1.428e-07,0
2316,1987-05-06,00:00:00.00,0,0
2317,1987-05-07,00:00:00.00,0,0
2318,1987-05-08,00:00:00.00,0,0
2319,1987-05-09,00:00:00.00,0,0
2320,1987-05-10,00:00:00.00,0,0
2321,1987-05-11,00:00:00.00,0,0
2322,1987-05-12,00:00:00.00,0,0
2323,1987-05-13,00:00:00.00,0,0
2324,1987-05-14,00:00:00.00,0,0
2325,1987-05-15,00:00:00.00,0,0
2326,1987-05-16,00:00:00.00,0,0
2327,1987-05-17,00:00:00.00,0,0
2328,1987-05-18,00:00:00.00,0.0127596,0.0227965
2329,1987-05-19,00:00:00.00,0.0916276,0.144762
2330,1987-05-20,00:00:00.00,0.243996,0.31628
2331,1987-05-21,00:00:00.00,0.254823,0.315637
2332,1987-05-22,00:00:00.00,0.20706,0.287129
2333,1987-05-23,00:00:00.00,0.419335,0.517443
2334,1987-05-24,00:00:00.00,0.759471,0.795186
2335,1987-05-25,00:00:00.00,0.770992,0.783655
2336,1987-05-26,00:00:00.00,0.692091,0.704591
2337,1987-05-27,00:00:00.00,0.564044,0.590873
2338,1987-05-28,00:00:00.00,0.441233,0.491966
2339,1987-05-29,00:00:00.00,0.498722,0.508527
2340,1987-05-30,00:00:00.00,0.392591,0.39892
2341,1987-05-31,00:00:00.00,0.292085,0.294618
2342,1987-06-01,00:00:00.00,0.18246,0.180393
2343,1987-06-02,00:00:00.00,0.1543,0.152366
2344,1987-06-03,00:00:00.00,0.135951,0.138018
2345,1987-06-04,00:00:00.00,0.103404,0.104264
2346,1987-06-05,00:00:00.00,0.0662599,0.0655397
2347,1987-06-06,00:00:00.00,0.0218142,0.0198481
2348,1987-06-07,00:00:00.00,0.0101794,0.0086287
2349,1987-06-08,00:00:00.00,0.000222336,3.10469e-05
2350,1987-06-09,00:00:00.00,3.55137e-05,0
2351,1987-06-10,00:00:00.00,0,0
2352,1987-06-11,00:00:00.00,0,0
2353,1987-06-12,00:00:00.00,0,0
2354,1987-06-13,00:00:00.00,0,0
2355,1987-06-14,00:00:00.00,0,0
2356,1987-06-15,00:00:00.00,0,0
2357,1987-06-16,00:00:00.00,0,0
2358,1987-06-17,00:00:00.00,0,0
2359,1987-06-18,00:00:00.00,0,0
2360,1987-06-19,00:00:00.00,0,0
2361,1987-06-20,00:00:00.00,0,0
2362,1987-06-21,00:00:00.00,0,0
2363,1987-06-22,00:00:00.00,0,0
2364,1987-06-23,00:00:00.00,0,0
2365,1987-06-24,00:00:00.00,0,0
2366,1987-06-25,00:00:00.00,0,0
2367,1987-06-26,00:00:00.00,0,0
2368,1987-06-27,00:00:00.00,0,0
2369,1987-06-28,00:00:00.00,0,0
2370,1987-06-29,00:00:00.00,0,0
2371,1987-06-30,00:00:00.00,0,0
2372,1987-07-01,00:00:00.00,0,0
2373,1987-07-02,00:00:00.00,0,0
2374,1987-07-03,00:00:00.00,0,0
2375,1987-07-04,00:00:00.00,0,0
2376,1987-07-05,00:00:00.00,0,0
2377,1987-07-06,00:00:00.00,0,0
2378,1987-07-07,00:00:00.00,0,0
2379,1987-07-08,00:00:00.00,0,0
2380,1987-07-09,00:00:00.00,0,0
2381,1987-07-10,00:00:00.00,0,0
2382,1987-07-11,00:00:00.00,0,0
2383,1987-07-12,00:00:00.00,0,0
2384,1987-07-13,00:00:00.00,0,0
2385,1987-07-14,00:00:00.00,0,0
2386,1987-07-15,00:00:00.00,0,0
2387,1987-07-16,00:00:00.00,0,0
2388,1987-07-17,00:00:00.00,0,0
2389,1987-07-18,00:00:00.00,0,0
2390,1987-07-19,00:00:00.00,0,0
2391,1987-07-20,00:00:00.00,0,0
2392,1987-07-21,00:00:00.00,0,0
2393,1987-07-22,00:00:00.00,0,0
2394,1987-07-23,00:00:00.00,0,0
2395,1987-07-24,00:00:00.00,0,0
2396,1987-07-25,00:00:00.00,0,0
2397,1987-07-26,00:00:00.00,0,0
2398,1987-07-27,00:00:00.00,0,0
2399,1987-07-28,00:00:00.00,0,0
2400,1987-07-29,00:00:00.00,0,0
2401,1987-07-30,00:00:00.00,0,0
2402,1987-07-31,00:00:00.00,0,0
2403,1987-08-01,00:00:00.00,0,0
2404,1987-08-02,00:00:00.00,0,0
2405,1987-08-03,00:00:00.00,0,0
2406,1987-08-04,00:00:00.00,0,0
2407,1987-08-05,00:00:00.00,0,0
2408,1987-08-06,00:00:00.00,0,0
2409,1987-08-07,00:00:00.00,0,0
2410,1987-08-08,00:00:00.00,0,0
2411,1987-08-09,00:00:00.00,0,0
2412,1987-08-10,00:00:00.00,0,0
2413,1987-08-11,00:00:00.00,0,0
2414,1987-08-12,00:00:00.00,0,0
2415,1987-08-13,00:00:00.00,0,0
2416,1987-08-14,00:00:00.00,0,0
2417,1987-08-15,00:00:00.00,0,0
2418,1987-08-16,00:00:00.00,0,0
2419,1987-08-17,00:00:00.00,0,0
2420,1987-08-18,00:00:00.00,0,0
2421,1987-08-19,00:00:00.00,0,0
2422,1987-08-20,00:00:00.00,0,0
2423,1987-08-21,00:00:00.00,0,0
2424,1987-08-22,00:00:00.00,0,0
2425,1987-08-23,00:00:00.00,0,0
2426,1987-08-24,00:00:00.00,0,0
2427,1987-08-25,00:00:00.00,0,0
2428,1987-08-26,00:00:00.00,0,0
2429,1987-08-27,00:00:00.00,0,0
2430,1987-08-28,00:00:00.00,0,0
2431,1987-08-29,00:00:00.00,0,0
2432,1987-08-30,00:00:00.00,0,0
2433,1987-08-31,00:00:00.00,0,0
2434,1987-09-01,00:00:00.00,0,0
2435,1987-09-02,00:00:00.00,0,0
2436,1987-09-03,00:00:00.00,0,0
2437,1987-09-04,00:00:00.00,0,0
2438,1987-09-05,00:00:00.00,0,0
2439,1987-09-06,00:00:00.00,0,0
2440,1987-09-07,00:00:00.00,0,0
2441,1987-09-08,00:00:00.00,0,0
2442,1987-09-09,00:00:00.00,0,0
2443,1987-09-10,00:00:00.00,0,0
2444,1987-09-11,00:00:00.00,0,0
2445,1987-09-12,00:00:00.00,0,0
2446,1987-09-13,00:00:00.00,0,0
2447,1987-09-14,00:00:00.00,0,0
2448,1987-09-15,00:00:00.00,0,0
2449,1987-09-16,00:00:00.00,0,0
2450,1987-09-17,00:00:00.00,0,0
2451,1987-09-18,00:00:00.00,0,0
2452,1987-09-19,00:00:00.00,0,0
2453,1987-09-20,00:00:00.00,0,0
2454,1987-09-21,00:00:00.00,0,0
2455,1987-09-22,00:00:00.00,0,0
2456,1987-09-23,00:00:00.00,0,0
2457,1987-09-24,00:00:00.00,0,0
2458,1987-09-25,00:00:00.00,0,0
2459,1987-09-26,00:00:00.00,0,0
2460,1987-09-27,00:00:00.00,0,0
2461,1987-09-28,00:00:00.00,0,0
2462,1987-09-29,00:00:00.00,0,0
2463,1987-09-30,00:00:00.00,0,0
2464,1987-10-01,00:00:00.00,0,0
2465,1987-10-02,00:00:00.00,0,0
2466,1987-10-03,00:00:00.00,0.00255095,0.0057745
2467,1987-10-04,00:00:00.00,0.903304,0.952953
2468,1987-10-05,00:00:00.00,0.884447,0.942888
2469,1987-10-06,00:00:00.00,0.862742,0.930981
2470,1987-10-07,00:00:00.00,0.0384162,0.0836102
2471,1987-10-08,00:00:00.00,0.0816157,0.168903
2472,1987-10-09,00:00:00.00,0.846745,0.921409
2473,1987-10-10,00:00:00.00,0.0228655,0.0511924
2474,1987-10-11,00:00:00.00,0.0588722,0.126245
2475,1987-10-12,00:00:00.00,0.31132,0.509568
2476,1987-10-13,00:00:00.00,0.547482,0.732664
2477,1987-10-14,00:00:00.00,0.843518,0.917437
2478,1987-10-15,00:00:00.00,0.760164,0.866198
2479,1987-10-16,00:00:00.00,0.723737,0.841821
2480,1987-10-17,00:00:00.00,0.0381645,0.0849048
2481,1987-10-18,00:00:00.00,0.172692,0.291593
2482,1987-10-19,00:00:00.00,0.43565,0.586325
2483,1987-10-20,00:00:00.00,0.938362,0.964128
2484,1987-10-21,00:00:00.00,0.775899,0.857228
2485,1987-10-22,00:00:00.00,0.797509,0.869692
2486,1987-10-23,00:00:00.00,0.940247,0.961827
2487,1987-10-24,00:00:00.00,0.413284,0.536504
2488,1987-10-25,00:00:00.00,0.486327,0.604428
2489,1987-10-26,00:00:00.00,0.988133,0.988557
2490,1987-10-27,00:00:00.00,0.326403,0.432911
2491,1987-10-28,00:00:00.00,0.334851,0.439613
2492,1987-10-29,00:00:00.00,0.605721,0.702108
2493,1987-10-30,00:00:00.00,0.492065,0.596368
2494,1987-10-31,00:00:00.00,0.677478,0.758905
2495,1987-11-01,00:00:00.00,0.981767,0.980709
2496,1987-11-02,00:00:00.00,0.973506,0.971775
2497,1987-11-03,00:00:00.00,0.631299,0.710042
2498,1987-11-04,00:00:00.00,0.289745,0.378713
2499,1987-11-05,00:00:00.00,0.368941,0.466129
2500,1987-11-06,00:00:00.00,0.646543,0.727938
2501,1987-11-07,00:00:00.00,0.947216,0.955931
2502,1987-11-08,00:00:00.00,0.602035,0.684574
2503,1987-11-09,00:00:00.00,0.965592,0.962023
2504,1987-11-10,00:00:00.00,0.949856,0.944448
2505,1987-11-11,00:00:00.00,0.929735,0.922028
2506,1987-11-12,00:00:00.00,0.904495,0.894009
2507,1987-11-13,00:00:00.00,0.6185,0.667691
2508,1987-11-14,00:00:00.00,0.490318,0.55909
2509,1987-11-15,00:00:00.00,0.633991,0.670873
2510,1987-11-16,00:00:00.00,0.798292,0.779385
2511,1987-11-17,00:00:00.00,0.232926,0.305961
2512,1987-11-18,00:00:00.00,0.408669,0.501467
2513,1987-11-19,00:00:00.00,0.839598,0.869255
2514,1987-11-20,00:00:00.00,0.932048,0.925527
2515,1987-11-21,00:00:00.00,0.902611,0.892946
2516,1987-11-22,00:00:00.00,0.866308,0.853001
2517,1987-11-23,00:00:00.00,0.822599,0.805568
2518,1987-11-24,00:00:00.00,0.340872,0.414895
2519,1987-11-25,00:00:00.00,0.573761,0.629702
2520,1987-11-26,00:00:00.00,0.806631,0.79031
2521,1987-11-27,00:00:00.00,0.753063,0.732984
2522,1987-11-28,00:00:00.00,0.694572,0.671174
2523,1987-11-29,00:00:00.00,0.298429,0.360341
2524,1987-11-30,00:00:00.00,0.314756,0.394217
2525,1987-12-01,00:00:00.00,0.597883,0.660057
2526,1987-12-02,00:00:00.00,0.830268,0.819811
2527,1987-12-03,00:00:00.00,0.77776,0.762315
2528,1987-12-04,00:00:00.00,0.715853,0.696821
2529,1987-12-05,00:00:00.00,0.650106,0.628174
2530,1987-12-06,00:00:00.00,0.582934,0.559035
2531,1987-12-07,00:00:00.00,0.516652,0.491804
2532,1987-12-08,00:00:00.00,0.356999,0.371393
2533,1987-12-09,00:00:00.00,0.231404,0.284952
2534,1987-12-10,00:00:00.00,0.354574,0.441001
2535,1987-12-11,00:00:00.00,0.592896,0.66523
2536,1987-12-12,00:00:00.00,0.685557,0.73411
2537,1987-12-13,00:00:00.00,0.703895,0.737101
2538,1987-12-14,00:00:00.00,0.790254,0.777701
2539,1987-12-15,00:00:00.00,0.717945,0.70144
2540,1987-12-16,00:00:00.00,0.642113,0.622596
2541,1987-12-17,00:00:00.00,0.566406,0.545065
2542,1987-12-18,00:00:00.00,0.493852,0.471874
2543,1987-12-19,00:00:00.00,0.426595,0.404981
2544,1987-12-20,00:00:00.00,0.365871,0.345357
2545,1987-12-21,00:00:00.00,0.312155,0.293207
2546,1987-12-22,00:00:00.00,0.265366,0.248223
2547,1987-12-23,00:00:00.00,0.225072,0.2098
2548,1987-12-24,00:00:00.00,0.18985,0.176379
2549,1987-12-25,00:00:00.00,0.160168,0.1484
2550,1987-12-26,00:00:00.00,0.134998,0.12478
2551,1987-12-27,00:00:00.00,0.114191,0.105365
2552,1987-12-28,00:00:00.00,0.0965328,0.088929
2553,1987-12-29,00:00:00.00,0.0813875,0.0748472
2554,1987-12-30,00:00:00.00,0.0685998,0.0629807
2555,1987-12-31,00:00:00.00,0.0581856,0.0533627
2556,1988-01-01,00:00:00.00,0.0493735,0.0452338
2557,1988-01-02,00:00:00.00,0.0418105,0.0382557
2558,1988-01-03,00:00:00.00,0.0352571,0.0322025
2559,1988-01-04,00:00:00.00,0.0299685,0.0273428
2560,1988-01-05,00:00:00.00,0.0254601,0.0232012
2561,1988-01-06,00:00:00.00,0.0215505,0.0196052
2562,1988-01-07,00:00:00.00,0.0182625,0.016586
2563,1988-01-08,00:00:00.00,0.0155484,0.0141024
2564,1988-01-09,00:00:00.00,0.0131993,0.0119508
2565,1988-01-10,00:00:00.00,0.0110806,0.0100018
2566,1988-01-11,00:00:00.00,0.00924817,0.0083154
2567,1988-01-12,00:00:00.00,0.00784151,0.00703448
2568,1988-01-13,00:00:00.00,0.00670053,0.00600172
2569,1988-01-14,00:00:00.00,0.00565117,0.00504578
2570,1988-01-15,00:00:00.00,0.00478627,0.00426149
2571,1988-01-16,00:00:00.00,0.00400636,0.00355146
2572,1988-01-17,00:00:00.00,0.00328139,0.0028875
2573,1988-01-18,00:00:00.00,0.00261589,0.00227589
2574,1988-01-19,00:00:00.00,0.00202104,0.00172934
2575,1988-01-20,00:00:00.00,0.00158504,0.0013351
2576,1988-01-21,00:00:00.00,0.00129875,0.00108339
2577,1988-01-22,00:00:00.00,0.00101303,0.00082939
2578,1988-01-23,00:00:00.00,0.00085827,0.000699153
2579,1988-01-24,00:00:00.00,0.00068326,0.000547299
2580,1988-01-25,00:00:00.00,0.000540409,0.000424595
2581,1988-01-26,00:00:00.00,0.000428839,0.000330257
2582,1988-01-27,00:00:00.00,0.00033563,0.000252178
2583,1988-01-28,00:00:00.00,0.000270794,0.000199622
2584,1988-01-29,00:00:00.00,0.000198952,0.000140145
2585,1988-01-30,00:00:00.00,0.000171706,0.00012053
2586,1988-01-31,00:00:00.00,0.000221745,0.000223008
2587,1988-02-01,00:00:00.00,0.00555304,0.00734968
2588,1988-02-02,00:00:00.00,0.0118207,0.0137433
2589,1988-02-03,00:00:00.00,0.0113074,0.0127245
2590,1988-02-04,00:00:00.00,0.00961628,0.0108085
2591,1988-02-05,00:00:00.00,0.00818261,0.00918638
2592,1988-02-06,00:00:00.00,0.00696621,0.00781189
2593,1988-02-07,00:00:00.00,0.00593337,0.00664631
2594,1988-02-08,00:00:00.00,0.00505579,0.00565717
2595,1988-02-09,00:00:00.00,0.00430965,0.00481717
2596,1988-02-10,00:00:00.00,0.00367488,0.00410338
2597,1988-02-11,00:00:00.00,0.0029899,0.00333182
2598,1988-02-12,00:00:00.00,0.00238746,0.0026557
2599,1988-02-13,00:00:00.00,0.00185583,0.00205974
2600,1988-02-14,00:00:00.00,0.00138365,0.00153107
2601,1988-02-15,00:00:00.00,0.00112006,0.00123711
2602,1988-02-16,00:00:00.00,0.000788602,0.000867087
2603,1988-02-17,00:00:00.00,0.000646516,0.00070956
2604,1988-02-18,00:00:00.00,0.000457986,0.00050005
2605,1988-02-19,00:00:00.00,0.000265186,0.000286218
2606,1988-02-20,00:00:00.00,0.000156579,0.000166684
2607,1988-02-21,00:00:00.00,9.3983e-05,9.83975e-05
2608,1988-02-22,00:00:00.00,0.00623664,0.00855354
2609,1988-02-23,00:00:00.00,0.0230559,0.0311183
2610,1988-02-24,00:00:00.00,0.055556,0.061453
2611,1988-02-25,00:00:00.00,0.046869,0.0517844
2612,1988-02-26,00:00:00.00,0.039561,0.0436584
2613,1988-02-27,00:00:00.00,0.0334121,0.0368285
2614,1988-02-28,00:00:00.00,0.0268553,0.0295415
2615,1988-02-29,00:00:00.00,0.0223921,0.0245974
2616,1988-03-01,00:00:00.00,0.0175055,0.0191817
2617,1988-03-02,00:00:00.00,0.0141479,0.0154715
2618,1988-03-03,00:00:00.00,0.0113153,0.0123458
2619,1988-03-04,00:00:00.00,0.00866817,0.00942642
2620,1988-03-05,00:00:00.00,0.00667666,0.00723641
2621,1988-03-06,00:00:00.00,0.00458521,0.00493696
2622,1988-03-07,00:00:00.00,0.00368559,0.00395791
2623,1988-03-08,00:00:00.00,0.0040983,0.00481164
2624,1988-03-09,00:00:00.00,0.0185983,0.0260591
2625,1988-03-10,00:00:00.00,0.0537126,0.0719292
2626,1988-03-11,00:00:00.00,0.132891,0.144888
2627,1988-03-12,00:00:00.00,0.109477,0.119275
2628,1988-03-13,00:00:00.00,0.0917985,0.0999322
2629,1988-03-14,00:00:00.00,0.0754774,0.0820661
2630,1988-03-15,00:00:00.00,0.061461,0.0667243
2631,1988-03-16,00:00:00.00,0.049053,0.0531458
2632,1988-03-17,00:00:00.00,0.0375748,0.0405861
2633,1988-03-18,00:00:00.00,0.0286148,0.0308003
2634,1988-03-19,00:00:00.00,0.0225924,0.0242488
2635,1988-03-20,00:00:00.00,0.0171225,0.0183016
2636,1988-03-21,00:00:00.00,0.0131492,0.0139979
2637,1988-03-22,00:00:00.00,0.00986777,0.0104517
2638,1988-03-23,00:00:00.00,0.00774867,0.00817654
2639,1988-03-24,00:00:00.00,0.00609376,0.0064056
2640,1988-03-25,00:00:00.00,0.0101882,0.013221
2641,1988-03-26,00:00:00.00,0.116163,0.164322
2642,1988-03-27,00:00:00.00,0.320824,0.409461
2643,1988-03-28,00:00:00.00,0.795043,0.807384
2644,1988-03-29,00:00:00.00,0.387619,0.477987
2645,1988-03-30,00:00:00.00,0.49199,0.582941
2646,1988-03-31,00:00:00.00,0.737849,0.785347
2647,1988-04-01,00:00:00.00,0.850438,0.852968
2648,1988-04-02,00:00:00.00,0.629155,0.67648
2649,1988-04-03,00:00:00.00,0.467058,0.551184
2650,1988-04-04,00:00:00.00,0.577461,0.659426
2651,1988-04-05,00:00:00.00,0.657559,0.728722
2652,1988-04-06,00:00:00.00,0.686889,0.753253
2653,1988-04-07,00:00:00.00,0.718456,0.774871
2654,1988-04-08,00:00:00.00,0.737073,0.78276
2655,1988-04-09,00:00:00.00,0.775827,0.799253
2656,1988-04-10,00:00:00.00,0.666539,0.707395
2657,1988-04-11,00:00:00.00,0.627294,0.675515
2658,1988-04-12,00:00:00.00,0.638642,0.679986
2659,1988-04-13,00:00:00.00,0.588008,0.64477
2660,1988-04-14,00:00:00.00,0.609114,0.669368
2661,1988-04-15,00:00:00.00,0.759444,0.761084
2662,1988-04-16,00:00:00.00,0.664177,0.660748
2663,1988-04-17,00:00:00.00,0.492502,0.53521
2664,1988-04-18,00:00:00.00,0.507819,0.560311
2665,1988-04-19,00:00:00.00,0.621718,0.628828
2666,1988-04-20,00:00:00.00,0.543246,0.542815
2667,1988-04-21,00:00:00.00,0.455949,0.453879
2668,1988-04-22,00:00:00.00,0.380379,0.377237
2669,1988-04-23,00:00:00.00,0.307495,0.317827
2670,1988-04-24,00:00:00.00,0.293074,0.330827
2671,1988-04-25,00:00:00.00,0.357859,0.395462
2672,1988-04-26,00:00:00.00,0.380942,0.423526
2673,1988-04-27,00:00:00.00,0.403136,0.455836
2674,1988-04-28,00:00:00.00,0.450792,0.512834
2675,1988-04-29,00:00:00.00,0.513654,0.581807
2676,1988-04-30,00:00:00.00,0.558818,0.610169
2677,1988-05-01,00:00:00.00,0.648132,0.641968
2678,1988-05-02,00:00:00.00,0.537249,0.529122
2679,1988-05-03,00:00:00.00,0.435675,0.425895
2680,1988-05-04,00:00:00.00,0.347344,0.336464
2681,1988-05-05,00:00:00.00,0.27493,0.263686
2682,1988-05-06,00:00:00.00,0.212442,0.201032
2683,1988-05-07,00:00:00.00,0.159767,0.148474
2684,1988-05-08,00:00:00.00,0.117969,0.107216
2685,1988-05-09,00:00:00.00,0.0935373,0.0839611
2686,1988-05-10,00:00:00.00,0.0743967,0.0659343
2687,1988-05-11,00:00:00.00,0.112604,0.132769
2688,1988-05-12,00:00:00.00,0.176337,0.212792
2689,1988-05-13,00:00:00.00,0.237635,0.256218
2690,1988-05-14,00:00:00.00,0.185421,0.199207
2691,1988-05-15,00:00:00.00,0.161125,0.194674
2692,1988-05-16,00:00:00.00,0.216722,0.259442
2693,1988-05-17,00:00:00.00,0.277936,0.297214
2694,1988-05-18,00:00:00.00,0.204198,0.217478
2695,1988-05-19,00:00:00.00,0.140177,0.147933
2696,1988-05-20,00:00:00.00,0.0929706,0.0967241
2697,1988-05-21,00:00:00.00,0.0670832,0.0689528
2698,1988-05-22,00:00:00.00,0.0371354,0.036843
2699,1988-05-23,00:00:00.00,0.0171243,0.0158884
2700,1988-05-24,00:00:00.00,0.00480655,0.00372472
2701,1988-05-25,00:00:00.00,0.00115876,0.00064468
2702,1988-05-26,00:00:00.00,0.000161808,0
2703,1988-05-27,00:00:00.00,7.04474e-05,0
2704,1988-05-28,00:00:00.00,6.25487e-05,0
2705,1988-05-29,00:00:00.00,3.89425e-05,0
2706,1988-05-30,00:00:00.00,0,0
2707,1988-05-31,00:00:00.00,0,0
2708,1988-06-01,00:00:00.00,0,0
2709,1988-06-02,00:00:00.00,0,0
2710,1988-06-03,00:00:00.00,0,0
2711,1988-06-04,00:00:00.00,0,0
2712,1988-06-05,00:00:00.00,0,0
2713,1988-06-06,00:00:00.00,0,0
2714,1988-06-07,00:00:00.00,0,0
2715,1988-06-08,00:00:00.00,0,0
2716,1988-06-09,00:00:00.00,0,0
2717,1988-06-10,00:00:00.00,0,0
2718,1988-06-11,00:00:00.00,0,0
2719,1988-06-12,00:00:00.00,0,0
2720,1988-06-13,00:00:00.00,0,0
2721,1988-06-14,00:00:00.00,0,0
2722,1988-06-15,00:00:00.00,0,0
2723,1988-06-16,00:00:00.00,0,0
2724,1988-06-17,00:00:00.00,0,0
2725,1988-06-18,00:00:00.00,0,0
2726,1988-06-19,00:00:00.00,0,0
2727,1988-06-20,00:00:00.00,0,0
2728,1988-06-21,00:00:00.00,0,0
2729,1988-06-22,00:00:00.00,0,0
2730,1988-06-23,00:00:00.00,0,0
2731,1988-06-24,00:00:00.00,0,0
2732,1988-06-25,00:00:00.00,0,0
2733,1988-06-26,00:00:00.00,0,0
2734,1988-06-27,00:00:00.00,0,0
2735,1988-06-28,00:00:00.00,0,0
2736,1988-06-29,00:00:00.00,0,0
2737,1988-06-30,00:00:00.00,0,0
2738,1988-07-01,00:00:00.00,0,0
2739,1988-07-02,00:00:00.00,0,0
2740,1988-07-03,00:00:00.00,0,0
2741,1988-07-04,00:00:00.00,0,0
2742,1988-07-05,00:00:00.00,0,0
2743,1988-07-06,00:00:00.00,0,0
2744,1988-07-07,00:00:00.00,0,0
2745,1988-07-08,00:00:00.00,0,0
2746,1988-07-09,00:00:00.00,0,0
2747,1988-07-10,00:00:00.00,0,0
2748,1988-07-11,00:00:00.00,0,0
2749,1988-07-12,00:00:00.00,0,0
2750,1988-07-13,00:00:00.00,0,0
2751,1988-07-14,00:00:00.00,0,0
2752,1988-07-15,00:00:00.00,0,0
2753,1988-07-16,00:00:00.00,0,0
2754,1988-07-17,00:00:00.00,0,0
2755,1988-07-18,00:00:00.00,0,0
2756,1988-07-19,00:00:00.00,0,0
2757,1988-07-20,00:00:00.00,0,0
2758,1988-07-21,00:00:00.00,0,0
2759,1988-07-22,00:00:00.00,0,0
2760,1988-07-23,00:00:00.00,0,0
2761,1988-07-24,00:00:00.00,0,0
2762,1988-07-25,00:00:00.00,0,0
2763,1988-07-26,00:00:00.00,0,0
2764,1988-07-27,00:00:00.00,0,0
2765,1988-07-28,00:00:00.00,0,0
2766,1988-07-29,00:00:00.00,0,0
2767,1988-07-30,00:00:00.00,0,0
2768,1988-07-31,00:00:00.00,0,0
2769,1988-08-01,00:00:00.00,0,0
2770,1988-08-02,00:00:00.00,0,0
2771,1988-08-03,00:00:00.00,0,0
2772,1988-08-04,00:00:00.00,0,0
2773,1988-08-05,00:00:00.00,0,0
2774,1988-08-06,00:00:00.00,0,0
2775,1988-08-07,00:00:00.00,0,0
2776,1988-08-08,00:00:00.00,0,0
2777,1988-08-09,00:00:00.00,0,0
2778,1988-08-10,00:00:00.00,0,0
2779,1988-08-11,00:00:00.00,0,0
2780,1988-08-12,00:00:00.00,0,0
2781,1988-08-13,00:00:00.00,0,0
2782,1988-08-14,00:00:00.00,0.102845,0.148381
2783,1988-08-15,00:00:00.00,0.479479,0.599442
2784,1988-08-16,00:00:00.00,0.903688,0.935718
2785,1988-08-17,00:00:00.00,0.630982,0.722004
2786,1988-08-18,00:00:00.00,0.770496,0.833207
2787,1988-08-19,00:00:00.00,0.993519,0.994467
2788,1988-08-20,00:00:00.00,0.988318,0.989795
2789,1988-08-21,00:00:00.00,0.97993,0.982138
2790,1988-08-22,00:00:00.00,0.964992,0.968227
2791,1988-08-23,00:00:00.00,0.939279,0.943714
2792,1988-08-24,00:00:00.00,0.920099,0.925565
2793,1988-08-25,00:00:00.00,0.89698,0.903582
2794,1988-08-26,00:00:00.00,0.86946,0.877275
2795,1988-08-27,00:00:00.00,0.837326,0.846385
2796,1988-08-28,00:00:00.00,0.236492,0.315847
